user	clicked_news	candidate_news	clicked
11	N95287 N108828 N41484 N8541 N66774 N24811 N29189 N122664 N93328 N77432 N79724 N122324 N44781 N63281 N72976 N22589 N49449 N1886 N7815 N18956	N99362 N60110 N28741 N26128 N54731	1 0 0 0 0
11	N95287 N108828 N41484 N8541 N66774 N24811 N29189 N122664 N93328 N77432 N79724 N122324 N44781 N63281 N72976 N22589 N49449 N1886 N7815 N18956	N51163 N56133 N94999 N14804 N61964	1 0 0 0 0
11	N95287 N108828 N41484 N8541 N66774 N24811 N29189 N122664 N93328 N77432 N79724 N122324 N44781 N63281 N72976 N22589 N49449 N1886 N7815 N18956	N28468 N86208 N3987 N39 N63038	1 0 0 0 0
11	N95287 N108828 N41484 N8541 N66774 N24811 N29189 N122664 N93328 N77432 N79724 N122324 N44781 N63281 N72976 N22589 N49449 N1886 N7815 N18956	N85986 N111088 N93411 N21883 N90968	1 0 0 0 0
13	N80126 N88892 N46994 N104737 N82746 N70212 N112751 N71977 N54393 N127754 N13901 N60544	N117260 N65552 N67747 N125945 N55792	1 0 0 0 0
14	N23371 N82600 N24795 N76445 N116559 N130269 N127916 N73629 N126290 N17873 N106849 N6612 N56855 N99978 N116144 N24632 N100262 N79909 N5674 N91553 N42974 N155 N119674 N122256 N21239 N108801 N57217 N33079 N66294	N61065 N100073 N52079 N35619 N69158	1 0 0 0 0
14	N23371 N82600 N24795 N76445 N116559 N130269 N127916 N73629 N126290 N17873 N106849 N6612 N56855 N99978 N116144 N24632 N100262 N79909 N5674 N91553 N42974 N155 N119674 N122256 N21239 N108801 N57217 N33079 N66294	N125945 N7968 N30899 N100539 N40412	1 0 0 0 0
14	N23371 N82600 N24795 N76445 N116559 N130269 N127916 N73629 N126290 N17873 N106849 N6612 N56855 N99978 N116144 N24632 N100262 N79909 N5674 N91553 N42974 N155 N119674 N122256 N21239 N108801 N57217 N33079 N66294	N7551 N90445 N1934 N108749 N36939	1 0 0 0 0
14	N23371 N82600 N24795 N76445 N116559 N130269 N127916 N73629 N126290 N17873 N106849 N6612 N56855 N99978 N116144 N24632 N100262 N79909 N5674 N91553 N42974 N155 N119674 N122256 N21239 N108801 N57217 N33079 N66294	N74360 N46945 N9720 N39760 N24150	1 0 0 0 0
14	N23371 N82600 N24795 N76445 N116559 N130269 N127916 N73629 N126290 N17873 N106849 N6612 N56855 N99978 N116144 N24632 N100262 N79909 N5674 N91553 N42974 N155 N119674 N122256 N21239 N108801 N57217 N33079 N66294	N48418 N109344 N61384 N95261 N51728	1 0 0 0 0
15	N9375 N65119 N454 N81382 N15471 N84959 N127225 N69792 N99298 N129412 N80126 N107705 N18601 N63306 N111080 N117228 N44660 N72212 N82747 N108752 N99733 N73408 N96713 N75132 N119126 N104737 N61187 N118024 N52569 N54393 N114873 N1713 N112687 N115710	N83412 N100073 N35619 N20990 N43085	1 0 0 0 0
16	N50274 N65119 N73122 N6121 N58200 N83904 N121356 N48948 N8223 N87236 N50858 N22660	N91390 N54296 N51569 N10646 N96805	1 0 0 0 0
16	N50274 N65119 N73122 N6121 N58200 N83904 N121356 N48948 N8223 N87236 N50858 N22660	N76665 N3356 N34028 N84430 N13043	1 0 0 0 0
16	N50274 N65119 N73122 N6121 N58200 N83904 N121356 N48948 N8223 N87236 N50858 N22660	N125720 N112125 N29441 N19926 N90184	1 0 0 0 0
16	N50274 N65119 N73122 N6121 N58200 N83904 N121356 N48948 N8223 N87236 N50858 N22660	N46945 N117029 N69436 N116118 N33461	1 0 0 0 0
17	N88765 N3560 N108713 N99386 N58306 N117481 N97823 N19524 N1451 N65391 N84904 N7099 N83770 N59611 N93328 N31140 N121168 N33191 N54723 N52842 N121394 N113417 N35269 N35269 N93237 N109498 N27352 N66190 N46994 N3948 N124506 N106611 N60132 N114848 N95731 N88230 N51431 N75132 N96713 N15457 N124966 N84786 N78339 N66294 N74996 N66044 N12070 N116856 N75836 N50361 N43848 N10490 N90678 N97080 N1960 N86231 N121652 N59936 N30403 N6079 N119530 N60630 N53138 N86463 N59344 N48503 N123455	N20628 N119637 N108227 N82719 N30899	1 0 0 0 0
17	N88765 N3560 N108713 N99386 N58306 N117481 N97823 N19524 N1451 N65391 N84904 N7099 N83770 N59611 N93328 N31140 N121168 N33191 N54723 N52842 N121394 N113417 N35269 N35269 N93237 N109498 N27352 N66190 N46994 N3948 N124506 N106611 N60132 N114848 N95731 N88230 N51431 N75132 N96713 N15457 N124966 N84786 N78339 N66294 N74996 N66044 N12070 N116856 N75836 N50361 N43848 N10490 N90678 N97080 N1960 N86231 N121652 N59936 N30403 N6079 N119530 N60630 N53138 N86463 N59344 N48503 N123455	N53398 N81628 N118883 N30899 N27097	1 0 0 0 0
17	N88765 N3560 N108713 N99386 N58306 N117481 N97823 N19524 N1451 N65391 N84904 N7099 N83770 N59611 N93328 N31140 N121168 N33191 N54723 N52842 N121394 N113417 N35269 N35269 N93237 N109498 N27352 N66190 N46994 N3948 N124506 N106611 N60132 N114848 N95731 N88230 N51431 N75132 N96713 N15457 N124966 N84786 N78339 N66294 N74996 N66044 N12070 N116856 N75836 N50361 N43848 N10490 N90678 N97080 N1960 N86231 N121652 N59936 N30403 N6079 N119530 N60630 N53138 N86463 N59344 N48503 N123455	N60880 N42649 N76610 N100456 N51163	1 0 0 0 0
17	N88765 N3560 N108713 N99386 N58306 N117481 N97823 N19524 N1451 N65391 N84904 N7099 N83770 N59611 N93328 N31140 N121168 N33191 N54723 N52842 N121394 N113417 N35269 N35269 N93237 N109498 N27352 N66190 N46994 N3948 N124506 N106611 N60132 N114848 N95731 N88230 N51431 N75132 N96713 N15457 N124966 N84786 N78339 N66294 N74996 N66044 N12070 N116856 N75836 N50361 N43848 N10490 N90678 N97080 N1960 N86231 N121652 N59936 N30403 N6079 N119530 N60630 N53138 N86463 N59344 N48503 N123455	N114546 N51158 N36126 N89210 N97735	1 0 0 0 0
17	N88765 N3560 N108713 N99386 N58306 N117481 N97823 N19524 N1451 N65391 N84904 N7099 N83770 N59611 N93328 N31140 N121168 N33191 N54723 N52842 N121394 N113417 N35269 N35269 N93237 N109498 N27352 N66190 N46994 N3948 N124506 N106611 N60132 N114848 N95731 N88230 N51431 N75132 N96713 N15457 N124966 N84786 N78339 N66294 N74996 N66044 N12070 N116856 N75836 N50361 N43848 N10490 N90678 N97080 N1960 N86231 N121652 N59936 N30403 N6079 N119530 N60630 N53138 N86463 N59344 N48503 N123455	N100441 N24150 N26368 N71090 N38678	1 0 0 0 0
17	N88765 N3560 N108713 N99386 N58306 N117481 N97823 N19524 N1451 N65391 N84904 N7099 N83770 N59611 N93328 N31140 N121168 N33191 N54723 N52842 N121394 N113417 N35269 N35269 N93237 N109498 N27352 N66190 N46994 N3948 N124506 N106611 N60132 N114848 N95731 N88230 N51431 N75132 N96713 N15457 N124966 N84786 N78339 N66294 N74996 N66044 N12070 N116856 N75836 N50361 N43848 N10490 N90678 N97080 N1960 N86231 N121652 N59936 N30403 N6079 N119530 N60630 N53138 N86463 N59344 N48503 N123455	N73469 N70396 N123784 N34269 N99223	1 0 0 0 0
17	N88765 N3560 N108713 N99386 N58306 N117481 N97823 N19524 N1451 N65391 N84904 N7099 N83770 N59611 N93328 N31140 N121168 N33191 N54723 N52842 N121394 N113417 N35269 N35269 N93237 N109498 N27352 N66190 N46994 N3948 N124506 N106611 N60132 N114848 N95731 N88230 N51431 N75132 N96713 N15457 N124966 N84786 N78339 N66294 N74996 N66044 N12070 N116856 N75836 N50361 N43848 N10490 N90678 N97080 N1960 N86231 N121652 N59936 N30403 N6079 N119530 N60630 N53138 N86463 N59344 N48503 N123455	N26104 N20990 N4612 N109642 N2750	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N119621 N29441 N120708 N27368 N9667	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N31879 N47026 N55792 N67747 N87855	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N87684 N20990 N27097 N61065 N100073	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N105282 N3261 N18876 N24080 N41710	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N85504 N86149 N43186 N111550 N97862	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N116359 N44014 N519 N32844 N94230	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N41547 N42649 N102458 N29544 N76610	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N13322 N46429 N123901 N58258 N18478	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N74875 N107399 N18168 N63165 N84430	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N55764 N31855 N15330 N7676 N64544	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N27460 N41547 N29537 N55725 N45522	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N129678 N54270 N8719 N64139 N61151	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N117242 N4504 N48188 N20964 N82233	1 0 0 0 0
18	N41484 N90034 N12721 N4908 N66535 N123682 N43260 N76216 N60867 N28876 N46879 N55661 N111661 N99932 N71322 N128965 N107017 N85428 N130217 N50489 N96437 N70796 N87596 N42671 N60556 N95560 N81899 N16717 N111704 N3540 N7992 N95420 N61138 N91580 N25463 N27285 N9273 N92815 N102399 N8757 N129790 N89298 N116438 N46994 N109818 N104927 N116892 N73306 N477 N86208 N112901 N79970 N66666 N10923 N86149 N122742 N23920 N54360 N29552 N17920 N112642 N8991 N37247 N86527 N57671 N53610 N40200 N114767 N58131 N124140 N12070 N118259 N29936 N28515 N117119 N127449 N59416 N73137 N90966 N10490 N40765 N123484 N94230 N17953 N26097 N15320 N37395 N66107 N87267 N45790 N15027 N115958 N25492 N17547 N62003	N97499 N96726 N118589 N97862 N95525	1 0 0 0 0
19	N125223 N15819 N122359 N15819 N7154 N5099 N41484 N125223 N39049 N5099 N51544 N12959 N90926 N9740 N18389 N128643 N43746 N42703 N129812 N43746 N85722 N111661 N55903 N12580 N60019 N113547 N12194 N42703 N61504 N109465 N42703 N82318 N81937 N128965 N35328 N82319 N98238 N76306 N72571 N22757 N80709 N32656 N49311 N45706 N49511 N17746 N23756 N25268 N73122 N51450 N95756 N26374 N109826 N7992 N39384 N79746 N107401 N1296 N49485 N93237 N29910 N83318 N105840 N50012 N86153 N44740 N15371 N57945 N71665 N81774 N59991 N6958 N73306 N59645 N62480 N62450 N62344 N98443 N5674 N102039 N114848 N120578 N127336 N61873 N21312 N66666 N9690 N49959 N23264 N43402 N62969 N53933 N71952 N46644 N121550 N119126 N119590 N41217 N86394 N101934 N117746 N11714 N119609 N54393 N88104 N118081 N114873 N44826 N79781 N98095 N86725 N91597 N4819 N23666 N126608 N116989 N73137 N105174 N41217 N1886 N90966 N70022 N55437 N15167 N59836 N111291 N88189 N51279 N25524 N76384	N85123 N96373 N72609 N127155 N80994	1 0 0 0 0
19	N125223 N15819 N122359 N15819 N7154 N5099 N41484 N125223 N39049 N5099 N51544 N12959 N90926 N9740 N18389 N128643 N43746 N42703 N129812 N43746 N85722 N111661 N55903 N12580 N60019 N113547 N12194 N42703 N61504 N109465 N42703 N82318 N81937 N128965 N35328 N82319 N98238 N76306 N72571 N22757 N80709 N32656 N49311 N45706 N49511 N17746 N23756 N25268 N73122 N51450 N95756 N26374 N109826 N7992 N39384 N79746 N107401 N1296 N49485 N93237 N29910 N83318 N105840 N50012 N86153 N44740 N15371 N57945 N71665 N81774 N59991 N6958 N73306 N59645 N62480 N62450 N62344 N98443 N5674 N102039 N114848 N120578 N127336 N61873 N21312 N66666 N9690 N49959 N23264 N43402 N62969 N53933 N71952 N46644 N121550 N119126 N119590 N41217 N86394 N101934 N117746 N11714 N119609 N54393 N88104 N118081 N114873 N44826 N79781 N98095 N86725 N91597 N4819 N23666 N126608 N116989 N73137 N105174 N41217 N1886 N90966 N70022 N55437 N15167 N59836 N111291 N88189 N51279 N25524 N76384	N51166 N53751 N129503 N27723 N22524	1 0 0 0 0
19	N125223 N15819 N122359 N15819 N7154 N5099 N41484 N125223 N39049 N5099 N51544 N12959 N90926 N9740 N18389 N128643 N43746 N42703 N129812 N43746 N85722 N111661 N55903 N12580 N60019 N113547 N12194 N42703 N61504 N109465 N42703 N82318 N81937 N128965 N35328 N82319 N98238 N76306 N72571 N22757 N80709 N32656 N49311 N45706 N49511 N17746 N23756 N25268 N73122 N51450 N95756 N26374 N109826 N7992 N39384 N79746 N107401 N1296 N49485 N93237 N29910 N83318 N105840 N50012 N86153 N44740 N15371 N57945 N71665 N81774 N59991 N6958 N73306 N59645 N62480 N62450 N62344 N98443 N5674 N102039 N114848 N120578 N127336 N61873 N21312 N66666 N9690 N49959 N23264 N43402 N62969 N53933 N71952 N46644 N121550 N119126 N119590 N41217 N86394 N101934 N117746 N11714 N119609 N54393 N88104 N118081 N114873 N44826 N79781 N98095 N86725 N91597 N4819 N23666 N126608 N116989 N73137 N105174 N41217 N1886 N90966 N70022 N55437 N15167 N59836 N111291 N88189 N51279 N25524 N76384	N119637 N53859 N100804 N102631 N120580	1 0 0 0 0
19	N125223 N15819 N122359 N15819 N7154 N5099 N41484 N125223 N39049 N5099 N51544 N12959 N90926 N9740 N18389 N128643 N43746 N42703 N129812 N43746 N85722 N111661 N55903 N12580 N60019 N113547 N12194 N42703 N61504 N109465 N42703 N82318 N81937 N128965 N35328 N82319 N98238 N76306 N72571 N22757 N80709 N32656 N49311 N45706 N49511 N17746 N23756 N25268 N73122 N51450 N95756 N26374 N109826 N7992 N39384 N79746 N107401 N1296 N49485 N93237 N29910 N83318 N105840 N50012 N86153 N44740 N15371 N57945 N71665 N81774 N59991 N6958 N73306 N59645 N62480 N62450 N62344 N98443 N5674 N102039 N114848 N120578 N127336 N61873 N21312 N66666 N9690 N49959 N23264 N43402 N62969 N53933 N71952 N46644 N121550 N119126 N119590 N41217 N86394 N101934 N117746 N11714 N119609 N54393 N88104 N118081 N114873 N44826 N79781 N98095 N86725 N91597 N4819 N23666 N126608 N116989 N73137 N105174 N41217 N1886 N90966 N70022 N55437 N15167 N59836 N111291 N88189 N51279 N25524 N76384	N81125 N100173 N24261 N12586 N114935	1 0 0 0 0
